agency_code,agency,office_code,office,dept_code,dept,fund,approp
D38,STATE BOARD OF ELECTIONS ,D38I01,STATE BOARD OF ELECTIONS ,I0103,TECHNOLOGY DEVELOPMENT PROJECTS         ,Special Fund,1150000
D39,MARYLAND STATE BOARD OF CONTRACT APPEALS ,D39S00,MARYLAND STATE BOARD OF CONTRACT APPEALS ,S0001,CONTRACT APPEALS RESOLUTION             ,General Fund,654515
D40,DEPARTMENT OF PLANNING ,D40W01,DEPARTMENT OF PLANNING ,W0101,GENERAL ADMINISTRATION                  ,General Fund,2871199
D40,DEPARTMENT OF PLANNING ,D40W01,DEPARTMENT OF PLANNING ,W0101,GENERAL ADMINISTRATION                  ,Reimbursable Fund,27762
D40,DEPARTMENT OF PLANNING ,D40W01,DEPARTMENT OF PLANNING ,W0102,COMMUNICATIONS & INTERGOVT'L AFFAIRS    ,General Fund,976042
D40,DEPARTMENT OF PLANNING ,D40W01,DEPARTMENT OF PLANNING ,W0103,PLANNING DATA SERVICES                  ,General Fund,1516813
D40,DEPARTMENT OF PLANNING ,D40W01,DEPARTMENT OF PLANNING ,W0103,PLANNING DATA SERVICES                  ,Special Fund,280767
D40,DEPARTMENT OF PLANNING ,D40W01,DEPARTMENT OF PLANNING ,W0103,PLANNING DATA SERVICES                  ,Reimbursable Fund,283285
D40,DEPARTMENT OF PLANNING ,D40W01,DEPARTMENT OF PLANNING ,W0104,PLANNING SERVICES                       ,General Fund,2311042
D40,DEPARTMENT OF PLANNING ,D40W01,DEPARTMENT OF PLANNING ,W0104,PLANNING SERVICES                       ,Federal Fund,52456
D40,DEPARTMENT OF PLANNING ,D40W01,DEPARTMENT OF PLANNING ,W0104,PLANNING SERVICES                       ,Reimbursable Fund,838142
D40,DEPARTMENT OF PLANNING ,D40W01,DEPARTMENT OF PLANNING ,W0107,OFFICE OF MGMT,General Fund,1297366
D40,DEPARTMENT OF PLANNING ,D40W01,DEPARTMENT OF PLANNING ,W0107,OFFICE OF MGMT,Special Fund,3105580
D40,DEPARTMENT OF PLANNING ,D40W01,DEPARTMENT OF PLANNING ,W0107,OFFICE OF MGMT,Federal Fund,266037
D40,DEPARTMENT OF PLANNING ,D40W01,DEPARTMENT OF PLANNING ,W0107,OFFICE OF MGMT,Reimbursable Fund,42550
D40,DEPARTMENT OF PLANNING ,D40W01,DEPARTMENT OF PLANNING ,W0108,OFFICE OF MUSEUM SERVICES               ,General Fund,2212596
D40,DEPARTMENT OF PLANNING ,D40W01,DEPARTMENT OF PLANNING ,W0108,OFFICE OF MUSEUM SERVICES               ,Special Fund,663782
D40,DEPARTMENT OF PLANNING ,D40W01,DEPARTMENT OF PLANNING ,W0108,OFFICE OF MUSEUM SERVICES               ,Federal Fund,80445
D40,DEPARTMENT OF PLANNING ,D40W01,DEPARTMENT OF PLANNING ,W0108,OFFICE OF MUSEUM SERVICES               ,Reimbursable Fund,92000
D40,DEPARTMENT OF PLANNING ,D40W01,DEPARTMENT OF PLANNING ,W0109,OFFICE OF RESEARCH SURVEY & REGISTRATION,General Fund,828944
D40,DEPARTMENT OF PLANNING ,D40W01,DEPARTMENT OF PLANNING ,W0109,OFFICE OF RESEARCH SURVEY & REGISTRATION,Special Fund,53007
D40,DEPARTMENT OF PLANNING ,D40W01,DEPARTMENT OF PLANNING ,W0109,OFFICE OF RESEARCH SURVEY & REGISTRATION,Federal Fund,325199
D40,DEPARTMENT OF PLANNING ,D40W01,DEPARTMENT OF PLANNING ,W0109,OFFICE OF RESEARCH SURVEY & REGISTRATION,Reimbursable Fund,53713
D40,DEPARTMENT OF PLANNING ,D40W01,DEPARTMENT OF PLANNING ,W0110,OFFICE OF PRESERVATION SERVICES         ,General Fund,490281
D40,DEPARTMENT OF PLANNING ,D40W01,DEPARTMENT OF PLANNING ,W0110,OFFICE OF PRESERVATION SERVICES         ,Special Fund,345706
D40,DEPARTMENT OF PLANNING ,D40W01,DEPARTMENT OF PLANNING ,W0110,OFFICE OF PRESERVATION SERVICES         ,Federal Fund,277485
D40,DEPARTMENT OF PLANNING ,D40W01,DEPARTMENT OF PLANNING ,W0111,HISTORICAL PRESERVATION-CAPITAL APPN    ,Special Fund,100000
D40,DEPARTMENT OF PLANNING ,D40W01,DEPARTMENT OF PLANNING ,W0112,SUSTAINABLE COMMUNITIES TAX CREDIT      ,General Fund,10000000
D40,DEPARTMENT OF PLANNING ,D40W01,DEPARTMENT OF PLANNING ,W0112,SUSTAINABLE COMMUNITIES TAX CREDIT      ,Special Fund,10000000
D40,DEPARTMENT OF PLANNING ,D40W01,DEPARTMENT OF PLANNING ,W0112,SUSTAINABLE COMMUNITIES TAX CREDIT      ,Special Fund,125000
D50,MILITARY DEPARTMENT ,D50H01,MILITARY DEPARTMENT OPERATIONS AND MAINTENANCE ,H0101,ADMINISTRATIVE HEADQUARTERS             ,General Fund,2749622
D50,MILITARY DEPARTMENT ,D50H01,MILITARY DEPARTMENT OPERATIONS AND MAINTENANCE ,H0101,ADMINISTRATIVE HEADQUARTERS             ,Special Fund,52276
D50,MILITARY DEPARTMENT ,D50H01,MILITARY DEPARTMENT OPERATIONS AND MAINTENANCE ,H0101,ADMINISTRATIVE HEADQUARTERS             ,Federal Fund,55228
D50,MILITARY DEPARTMENT ,D50H01,MILITARY DEPARTMENT OPERATIONS AND MAINTENANCE ,H0102,AIR OPERATIONS AND MAINTENANCE          ,General Fund,634012
D50,MILITARY DEPARTMENT ,D50H01,MILITARY DEPARTMENT OPERATIONS AND MAINTENANCE ,H0102,AIR OPERATIONS AND MAINTENANCE          ,General Fund,75000
D50,MILITARY DEPARTMENT ,D50H01,MILITARY DEPARTMENT OPERATIONS AND MAINTENANCE ,H0102,AIR OPERATIONS AND MAINTENANCE          ,Federal Fund,4281344
D50,MILITARY DEPARTMENT ,D50H01,MILITARY DEPARTMENT OPERATIONS AND MAINTENANCE ,H0102,AIR OPERATIONS AND MAINTENANCE          ,Federal Fund,50000
D50,MILITARY DEPARTMENT ,D50H01,MILITARY DEPARTMENT OPERATIONS AND MAINTENANCE ,H0103,ARMY OPERATIONS AND MAINTENANCE         ,General Fund,3974564
D50,MILITARY DEPARTMENT ,D50H01,MILITARY DEPARTMENT OPERATIONS AND MAINTENANCE ,H0103,ARMY OPERATIONS AND MAINTENANCE         ,Special Fund,121991
D50,MILITARY DEPARTMENT ,D50H01,MILITARY DEPARTMENT OPERATIONS AND MAINTENANCE ,H0103,ARMY OPERATIONS AND MAINTENANCE         ,Federal Fund,7484479
D50,MILITARY DEPARTMENT ,D50H01,MILITARY DEPARTMENT OPERATIONS AND MAINTENANCE ,H0103,ARMY OPERATIONS AND MAINTENANCE         ,Federal Fund,700000
D50,MILITARY DEPARTMENT ,D50H01,MILITARY DEPARTMENT OPERATIONS AND MAINTENANCE ,H0104,CAPITAL APPROPRIATIONS                  ,Federal Fund,1998000
D50,MILITARY DEPARTMENT ,D50H01,MILITARY DEPARTMENT OPERATIONS AND MAINTENANCE ,H0105,STATE OPERATIONS                        ,General Fund,2565266
D50,MILITARY DEPARTMENT ,D50H01,MILITARY DEPARTMENT OPERATIONS AND MAINTENANCE ,H0105,STATE OPERATIONS                        ,Federal Fund,2978473
D50,MILITARY DEPARTMENT ,D50H01,MILITARY DEPARTMENT OPERATIONS AND MAINTENANCE ,H0106,MD EMERGENCY MANAGEMENT                 ,General Fund,2247956
D50,MILITARY DEPARTMENT ,D50H01,MILITARY DEPARTMENT OPERATIONS AND MAINTENANCE ,H0106,MD EMERGENCY MANAGEMENT                 ,Special Fund,12825000
D50,MILITARY DEPARTMENT ,D50H01,MILITARY DEPARTMENT OPERATIONS AND MAINTENANCE ,H0106,MD EMERGENCY MANAGEMENT                 ,Federal Fund,36120041
D50,MILITARY DEPARTMENT ,D50H01,MILITARY DEPARTMENT OPERATIONS AND MAINTENANCE ,H0106,MD EMERGENCY MANAGEMENT                 ,Reimbursable Fund,350000
D53,MD INSTITUTE FOR EMERGENCY MEDICAL SERVICESSYSTEMS,D53T00,MD INSTITUTE FOR EMERGENCY MEDICAL SERVICES SYSTEM,T0001,GENERAL ADMINISTRATION                  ,Special Fund,12612276
D53,MD INSTITUTE FOR EMERGENCY MEDICAL SERVICESSYSTEMS,D53T00,MD INSTITUTE FOR EMERGENCY MEDICAL SERVICES SYSTEM,T0001,GENERAL ADMINISTRATION                  ,Federal Fund,129482
D53,MD INSTITUTE FOR EMERGENCY MEDICAL SERVICESSYSTEMS,D53T00,MD INSTITUTE FOR EMERGENCY MEDICAL SERVICES SYSTEM,T0001,GENERAL ADMINISTRATION                  ,Reimbursable Fund,501794
D53,MD INSTITUTE FOR EMERGENCY MEDICAL SERVICESSYSTEMS,D53T00,MD INSTITUTE FOR EMERGENCY MEDICAL SERVICES SYSTEM,T0002,MEIMSS MAJOR IT PROJECTS                ,Special Fund,427513
D55,DEPARTMENT OF VETERANS AFFAIRS ,D55P00,DEPARTMENT OF VETERANS AFFAIRS ,P0000,GENERAL FUND REVENUE                    ,General Fund,414000
D55,DEPARTMENT OF VETERANS AFFAIRS ,D55P00,DEPARTMENT OF VETERANS AFFAIRS ,P0001,SERVICE PROGRAM                         ,General Fund,1065879
D55,DEPARTMENT OF VETERANS AFFAIRS ,D55P00,DEPARTMENT OF VETERANS AFFAIRS ,P0002,CEMETERY PROGRAM                        ,General Fund,1472466
D55,DEPARTMENT OF VETERANS AFFAIRS ,D55P00,DEPARTMENT OF VETERANS AFFAIRS ,P0002,CEMETERY PROGRAM                        ,Special Fund,645831
D55,DEPARTMENT OF VETERANS AFFAIRS ,D55P00,DEPARTMENT OF VETERANS AFFAIRS ,P0002,CEMETERY PROGRAM                        ,Federal Fund,1654586
D55,DEPARTMENT OF VETERANS AFFAIRS ,D55P00,DEPARTMENT OF VETERANS AFFAIRS ,P0003,MEMORIALS AND MONUMENTS PROGRAM         ,General Fund,408546
D55,DEPARTMENT OF VETERANS AFFAIRS ,D55P00,DEPARTMENT OF VETERANS AFFAIRS ,P0004,CEMETERY PROGRAM - CAPITAL APPROPRIATION,General Fund,414000
D55,DEPARTMENT OF VETERANS AFFAIRS ,D55P00,DEPARTMENT OF VETERANS AFFAIRS ,P0004,CEMETERY PROGRAM - CAPITAL APPROPRIATION,Federal Fund,5983000
D55,DEPARTMENT OF VETERANS AFFAIRS ,D55P00,DEPARTMENT OF VETERANS AFFAIRS ,P0005,CHARLOTTE HALL                          ,General Fund,2738528
D55,DEPARTMENT OF VETERANS AFFAIRS ,D55P00,DEPARTMENT OF VETERANS AFFAIRS ,P0005,CHARLOTTE HALL                          ,Special Fund,50000
D55,DEPARTMENT OF VETERANS AFFAIRS ,D55P00,DEPARTMENT OF VETERANS AFFAIRS ,P0005,CHARLOTTE HALL                          ,Federal Fund,11830314
D55,DEPARTMENT OF VETERANS AFFAIRS ,D55P00,DEPARTMENT OF VETERANS AFFAIRS ,P0008,EXECUTIVE DIRECTION                     ,General Fund,1111603
D55,DEPARTMENT OF VETERANS AFFAIRS ,D55P00,DEPARTMENT OF VETERANS AFFAIRS ,P0008,EXECUTIVE DIRECTION                     ,Special Fund,100000
D55,DEPARTMENT OF VETERANS AFFAIRS ,D55P00,DEPARTMENT OF VETERANS AFFAIRS ,P0011,OUTREACH AND ADVOCACY                   ,General Fund,183647
D60,STATE ARCHIVES ,D60A10,STATE ARCHIVES ,A1001,STATE ARCHIVES                          ,General Fund,1804195
D60,STATE ARCHIVES ,D60A10,STATE ARCHIVES ,A1001,STATE ARCHIVES                          ,Special Fund,6418328
D60,STATE ARCHIVES ,D60A10,STATE ARCHIVES ,A1001,STATE ARCHIVES                          ,Federal Fund,149041
D60,STATE ARCHIVES ,D60A10,STATE ARCHIVES ,A1002,ARTISTIC PROPERTIES COMMISSION          ,General Fund,228923
D60,STATE ARCHIVES ,D60A10,STATE ARCHIVES ,A1002,ARTISTIC PROPERTIES COMMISSION          ,Special Fund,98002
D78,MARYLAND HEALTH BENEFIT EXCHANGE ,D78Y01,MARYLAND HEALTH BENEFIT EXCHANGE,Y0101,MARYLAND HEALTH BENEFIT EXCHANGE        ,General Fund,7649811
D78,MARYLAND HEALTH BENEFIT EXCHANGE ,D78Y01,MARYLAND HEALTH BENEFIT EXCHANGE,Y0101,MARYLAND HEALTH BENEFIT EXCHANGE        ,Federal Fund,15210108
D78,MARYLAND HEALTH BENEFIT EXCHANGE ,D78Y01,MARYLAND HEALTH BENEFIT EXCHANGE,Y0102,MAJOR INFORMATION TECHNOL DEVELOP PROJS ,General Fund,6490789
D78,MARYLAND HEALTH BENEFIT EXCHANGE ,D78Y01,MARYLAND HEALTH BENEFIT EXCHANGE,Y0102,MAJOR INFORMATION TECHNOL DEVELOP PROJS ,Federal Fund,55564208
D79,MARYLAND HEALTH INSURANCE PLAN ,D79Z02,MARYLAND HEALTH INSURANCE PLAN,Z0201,MHIP HIGH-RISK POOLS                    ,Special Fund,157243783
D79,MARYLAND HEALTH INSURANCE PLAN ,D79Z02,MARYLAND HEALTH INSURANCE PLAN,Z0201,MHIP HIGH-RISK POOLS                    ,Federal Fund,27083178
D79,MARYLAND HEALTH INSURANCE PLAN ,D79Z02,MARYLAND HEALTH INSURANCE PLAN,Z0202,SENIOR PRESCRIPTION DRUG ASSISTANCE PGM ,Special Fund,18194195
D79,MARYLAND HEALTH INSURANCE PLAN ,D79Z02,MARYLAND HEALTH INSURANCE PLAN,Z0202,SENIOR PRESCRIPTION DRUG ASSISTANCE PGM ,Special Fund,1000000
D80,MARYLAND INSURANCE ADMINISTRATION ,D80Z01,INSURANCE ADMINISTRATION AND REGULATION ,Z0101,MARYLAND INSURANCE ADMINISTRATION       ,Special Fund,28025248
D80,MARYLAND INSURANCE ADMINISTRATION ,D80Z01,INSURANCE ADMINISTRATION AND REGULATION ,Z0101,MARYLAND INSURANCE ADMINISTRATION       ,Federal Fund,1314128
D80,MARYLAND INSURANCE ADMINISTRATION ,D80Z01,INSURANCE ADMINISTRATION AND REGULATION ,Z0102,MAJOR INFO. TECHNOLOGY DEVELOPMENT PROJ.,Special Fund,1790000
D90,CANAL PLACE PRESERVATION AND DEVELOPMENT AUTHORITY,D90U00,CANAL PLACE PRESERVATION AND DEVELOPMENT AUTHORITY,U0001,CPPDA - PROGRAM                         ,Special Fund,653867
D99,OFFICE OF ADMINISTRATIVE HEARINGS ,D99A11,OFFICE OF ADMINISTRATIVE HEARINGS ,A1101,OFFICE OF ADMINISTRATIVE HEARINGS       ,Special Fund,877450
D99,OFFICE OF ADMINISTRATIVE HEARINGS ,D99A11,OFFICE OF ADMINISTRATIVE HEARINGS ,A1101,OFFICE OF ADMINISTRATIVE HEARINGS       ,Reimbursable Fund,13654168
E00,COMPTROLLER OF MARYLAND ,E00A01,OFFICE OF THE COMPTROLLER ,A0101,EXECUTIVE DIRECTION                     ,General Fund,3251156
E00,COMPTROLLER OF MARYLAND ,E00A01,OFFICE OF THE COMPTROLLER ,A0101,EXECUTIVE DIRECTION                     ,Special Fund,571144
E00,COMPTROLLER OF MARYLAND ,E00A01,OFFICE OF THE COMPTROLLER ,A0102,FINANCIAL AND SUPPORT SERVICES          ,General Fund,2392101
E00,COMPTROLLER OF MARYLAND ,E00A01,OFFICE OF THE COMPTROLLER ,A0102,FINANCIAL AND SUPPORT SERVICES          ,Special Fund,403937
E00,COMPTROLLER OF MARYLAND ,E00A01,OFFICE OF THE COMPTROLLER ,A0102,FINANCIAL AND SUPPORT SERVICES          ,Reimbursable Fund,4028856
E00,COMPTROLLER OF MARYLAND ,E00A02,GENERAL ACCOUNTING DIVISION ,A0201,ACCOUNTING CONTROL AND REPORTING        ,General Fund,5274010
E00,COMPTROLLER OF MARYLAND ,E00A03,BUREAU OF REVENUE ESTIMATES ,A0301,ESTIMATING OF REVENUES                  ,General Fund,842995
E00,COMPTROLLER OF MARYLAND ,E00A04,REVENUE ADMINISTRATION DIVISION ,A0401,REVENUE ADMINISTRATION                  ,General Fund,27435167
E00,COMPTROLLER OF MARYLAND ,E00A04,REVENUE ADMINISTRATION DIVISION ,A0401,REVENUE ADMINISTRATION                  ,Special Fund,4955441
E00,COMPTROLLER OF MARYLAND ,E00A04,REVENUE ADMINISTRATION DIVISION ,A0402,INFORMATION TECHNOLOGY DEV PROJECTS     ,Special Fund,1280990
E00,COMPTROLLER OF MARYLAND ,E00A05,COMPLIANCE DIVISION ,A0501,COMPLIANCE ADMINISTRATION               ,General Fund,23077943
E00,COMPTROLLER OF MARYLAND ,E00A05,COMPLIANCE DIVISION ,A0501,COMPLIANCE ADMINISTRATION               ,Special Fund,8768508
E00,COMPTROLLER OF MARYLAND ,E00A05,COMPLIANCE DIVISION ,A0530,SHARE OF UNCLAIMED & ABANDONED PROPERTY ,Special Fund,1500000
E00,COMPTROLLER OF MARYLAND ,E00A06,FIELD ENFORCEMENT DIVISION ,A0601,FIELD ENFORCEMENT ADMINISTRATION        ,General Fund,2486336
E00,COMPTROLLER OF MARYLAND ,E00A06,FIELD ENFORCEMENT DIVISION ,A0601,FIELD ENFORCEMENT ADMINISTRATION        ,Special Fund,2865706
E00,COMPTROLLER OF MARYLAND ,E00A09,CENTRAL PAYROLL BUREAU ,A0901,PAYROLL MANAGEMENT                      ,General Fund,2453926
E00,COMPTROLLER OF MARYLAND ,E00A09,CENTRAL PAYROLL BUREAU ,A0901,PAYROLL MANAGEMENT                      ,Special Fund,162052
E00,COMPTROLLER OF MARYLAND ,E00A09,CENTRAL PAYROLL BUREAU ,A0901,PAYROLL MANAGEMENT                      ,Reimbursable Fund,90000
E00,COMPTROLLER OF MARYLAND ,E00A09,CENTRAL PAYROLL BUREAU ,A0901,PAYROLL MANAGEMENT                      ,Reimbursable Fund,60000
E00,COMPTROLLER OF MARYLAND ,E00A10,INFORMATION TECHNOLOGY DIVISION ,A1001,ANNAPOLIS DATA CENTER OPERATIONS        ,Reimbursable Fund,14984418
E00,COMPTROLLER OF MARYLAND ,E00A10,INFORMATION TECHNOLOGY DIVISION ,A1002,COMPTROLLER IT SERVICES                 ,General Fund,11473298
E00,COMPTROLLER OF MARYLAND ,E00A10,INFORMATION TECHNOLOGY DIVISION ,A1002,COMPTROLLER IT SERVICES                 ,Special Fund,1770483
E00,COMPTROLLER OF MARYLAND ,E00A10,INFORMATION TECHNOLOGY DIVISION ,A1002,COMPTROLLER IT SERVICES                 ,Reimbursable Fund,535313
E20,STATE TREASURER'S OFFICE ,E20B01,OFFICE OF THE STATE TREASURER ,B0101,TREASURY MANAGEMENT                     ,General Fund,5068942
E20,STATE TREASURER'S OFFICE ,E20B01,OFFICE OF THE STATE TREASURER ,B0101,TREASURY MANAGEMENT                     ,Special Fund,623784
E20,STATE TREASURER'S OFFICE ,E20B01,OFFICE OF THE STATE TREASURER ,B0101,TREASURY MANAGEMENT                     ,Reimbursable Fund,1106754
E20,STATE TREASURER'S OFFICE ,E20B02,INSURANCE PROTECTION ,B0201,INSURANCE MANAGEMENT                    ,Reimbursable Fund,2621441
E20,STATE TREASURER'S OFFICE ,E20B02,INSURANCE PROTECTION ,B0202,INSURANCE COVERAGE                      ,Reimbursable Fund,31179072
E20,STATE TREASURER'S OFFICE ,E20B03,BOND SALE EXPENSES,B0301,BOND SALE EXPENSES                      ,General Fund,50000
E20,STATE TREASURER'S OFFICE ,E20B03,BOND SALE EXPENSES,B0301,BOND SALE EXPENSES                      ,Special Fund,1861875
E50,STATE DEPARTMENT OF ASSESSMENTS AND TAXATION ,E50C00,STATE DEPARTMENT OF ASSESSMENTS AND TAXATION ,C0001,OFFICE OF THE DIRECTOR                  ,General Fund,2702267
E50,STATE DEPARTMENT OF ASSESSMENTS AND TAXATION ,E50C00,STATE DEPARTMENT OF ASSESSMENTS AND TAXATION ,C0002,REAL PROPERTY VALUATION                 ,General Fund,16435321
E50,STATE DEPARTMENT OF ASSESSMENTS AND TAXATION ,E50C00,STATE DEPARTMENT OF ASSESSMENTS AND TAXATION ,C0002,REAL PROPERTY VALUATION                 ,Special Fund,16435347
E50,STATE DEPARTMENT OF ASSESSMENTS AND TAXATION ,E50C00,STATE DEPARTMENT OF ASSESSMENTS AND TAXATION ,C0004,OFFICE OF INFORMATION TECHNOLOGY        ,General Fund,2401569
E50,STATE DEPARTMENT OF ASSESSMENTS AND TAXATION ,E50C00,STATE DEPARTMENT OF ASSESSMENTS AND TAXATION ,C0004,OFFICE OF INFORMATION TECHNOLOGY        ,Special Fund,2401567
E50,STATE DEPARTMENT OF ASSESSMENTS AND TAXATION ,E50C00,STATE DEPARTMENT OF ASSESSMENTS AND TAXATION ,C0005,BUSINESS PROPERTY VALUATION             ,General Fund,1704365
E50,STATE DEPARTMENT OF ASSESSMENTS AND TAXATION ,E50C00,STATE DEPARTMENT OF ASSESSMENTS AND TAXATION ,C0005,BUSINESS PROPERTY VALUATION             ,Special Fund,1704363
E50,STATE DEPARTMENT OF ASSESSMENTS AND TAXATION ,E50C00,STATE DEPARTMENT OF ASSESSMENTS AND TAXATION ,C0006,TAX CREDIT PAYMENTS                     ,General Fund,80232330
E50,STATE DEPARTMENT OF ASSESSMENTS AND TAXATION ,E50C00,STATE DEPARTMENT OF ASSESSMENTS AND TAXATION ,C0008,PROPERTY TAX CREDIT PROGRAMS            ,General Fund,1780081
E50,STATE DEPARTMENT OF ASSESSMENTS AND TAXATION ,E50C00,STATE DEPARTMENT OF ASSESSMENTS AND TAXATION ,C0008,PROPERTY TAX CREDIT PROGRAMS            ,Special Fund,819107
E50,STATE DEPARTMENT OF ASSESSMENTS AND TAXATION ,E50C00,STATE DEPARTMENT OF ASSESSMENTS AND TAXATION ,C0010,CHARTER UNIT                            ,General Fund,70881
E50,STATE DEPARTMENT OF ASSESSMENTS AND TAXATION ,E50C00,STATE DEPARTMENT OF ASSESSMENTS AND TAXATION ,C0010,CHARTER UNIT                            ,General Fund,15000
E50,STATE DEPARTMENT OF ASSESSMENTS AND TAXATION ,E50C00,STATE DEPARTMENT OF ASSESSMENTS AND TAXATION ,C0010,CHARTER UNIT                            ,Special Fund,5204801
E75,LOTTERY AGENCY ,E75D00,STATE LOTTERY AGENCY ,D0001,ADMINISTRATION AND OPERATIONS           ,Special Fund,55928240
E75,LOTTERY AGENCY ,E75D00,STATE LOTTERY AGENCY ,D0002,VLT OPERATIONS                          ,General Fund,86463822
E75,LOTTERY AGENCY ,E75D00,STATE LOTTERY AGENCY ,D0002,VLT OPERATIONS                          ,Special Fund,13462265
E80,PROPERTY TAX ASSESSMENT APPEALS BOARDS ,E80E00,PROPERTY TAX ASSESSMENT APPEALS BOARDS ,E0001,PROPERTY TAX ASSESSMENT APPEALS BOARDS  ,General Fund,1042549
F10,DEPARTMENT OF BUDGET AND MANAGEMENT ,F10A01,DBM-OFFICE OF THE SECRETARY ,A0101,EXECUTIVE DIRECTION                     ,General Fund,1592684
F10,DEPARTMENT OF BUDGET AND MANAGEMENT ,F10A01,DBM-OFFICE OF THE SECRETARY ,A0101,EXECUTIVE DIRECTION                     ,Reimbursable Fund,177672
F10,DEPARTMENT OF BUDGET AND MANAGEMENT ,F10A01,DBM-OFFICE OF THE SECRETARY ,A0101,EXECUTIVE DIRECTION                     ,Reimbursable Fund,20000
F10,DEPARTMENT OF BUDGET AND MANAGEMENT ,F10A01,DBM-OFFICE OF THE SECRETARY ,A0102,FINANCE AND ADMINISTRATION              ,General Fund,1238232
F10,DEPARTMENT OF BUDGET AND MANAGEMENT ,F10A01,DBM-OFFICE OF THE SECRETARY ,A0102,FINANCE AND ADMINISTRATION              ,Reimbursable Fund,10000
F10,DEPARTMENT OF BUDGET AND MANAGEMENT ,F10A01,DBM-OFFICE OF THE SECRETARY ,A0103,CENTRAL COLLECTION UNIT                 ,Special Fund,12854412
F10,DEPARTMENT OF BUDGET AND MANAGEMENT ,F10A01,DBM-OFFICE OF THE SECRETARY ,A0104,DIVISION OF PROCUREMENT POLICY & ADMINIS,General Fund,2133756
F10,DEPARTMENT OF BUDGET AND MANAGEMENT ,F10A02,OFFICE OF PERSONNEL SERVICES AND BENEFITS ,A0201,EXECUTIVE DIRECTION                     ,General Fund,1751468
F10,DEPARTMENT OF BUDGET AND MANAGEMENT ,F10A02,OFFICE OF PERSONNEL SERVICES AND BENEFITS ,A0201,EXECUTIVE DIRECTION                     ,General Fund,10000
F10,DEPARTMENT OF BUDGET AND MANAGEMENT ,F10A02,OFFICE OF PERSONNEL SERVICES AND BENEFITS ,A0201,EXECUTIVE DIRECTION                     ,Reimbursable Fund,134986
F10,DEPARTMENT OF BUDGET AND MANAGEMENT ,F10A02,OFFICE OF PERSONNEL SERVICES AND BENEFITS ,A0202,EMPLOYEE BENEFITS                       ,Reimbursable Fund,6785614
F10,DEPARTMENT OF BUDGET AND MANAGEMENT ,F10A02,OFFICE OF PERSONNEL SERVICES AND BENEFITS ,A0204,DIVISION OF PERSONNEL SERVICES          ,General Fund,853028
F10,DEPARTMENT OF BUDGET AND MANAGEMENT ,F10A02,OFFICE OF PERSONNEL SERVICES AND BENEFITS ,A0204,DIVISION OF PERSONNEL SERVICES          ,General Fund,5000
F10,DEPARTMENT OF BUDGET AND MANAGEMENT ,F10A02,OFFICE OF PERSONNEL SERVICES AND BENEFITS ,A0204,DIVISION OF PERSONNEL SERVICES          ,Reimbursable Fund,191477
F10,DEPARTMENT OF BUDGET AND MANAGEMENT ,F10A02,OFFICE OF PERSONNEL SERVICES AND BENEFITS ,A0204,DIVISION OF PERSONNEL SERVICES          ,Reimbursable Fund,10000
F10,DEPARTMENT OF BUDGET AND MANAGEMENT ,F10A02,OFFICE OF PERSONNEL SERVICES AND BENEFITS ,A0206,SALARY ADMINISTRATION AND CLASSIFICATION,General Fund,2092973
F10,DEPARTMENT OF BUDGET AND MANAGEMENT ,F10A02,OFFICE OF PERSONNEL SERVICES AND BENEFITS ,A0207,RECRUITMENT AND EXAMINATION             ,General Fund,1732499
F10,DEPARTMENT OF BUDGET AND MANAGEMENT ,F10A02,OFFICE OF PERSONNEL SERVICES AND BENEFITS ,A0208,STATEWIDE EXPENSES                      ,General Fund,74212034
F10,DEPARTMENT OF BUDGET AND MANAGEMENT ,F10A02,OFFICE OF PERSONNEL SERVICES AND BENEFITS ,A0208,STATEWIDE EXPENSES                      ,Special Fund,17562175
F10,DEPARTMENT OF BUDGET AND MANAGEMENT ,F10A02,OFFICE OF PERSONNEL SERVICES AND BENEFITS ,A0208,STATEWIDE EXPENSES                      ,Federal Fund,10025928
F10,DEPARTMENT OF BUDGET AND MANAGEMENT ,F10A05,OFFICE OF BUDGET ANALYSIS ,A0501,BUDGET ANALSIS AND FORMULATION          ,General Fund,2445919
F10,DEPARTMENT OF BUDGET AND MANAGEMENT ,F10A06,OFFICE OF CAPITAL BUDGETING ,A0601,CAPITAL BUDGET ANALYSIS AND FORMULATION ,General Fund,972733
F50,DEPARTMENT OF INFORMATION TECHNOLOGY ,F50A01,DBM-OFFICE OF THE SECRETARY ,A0101,MAJOR INFORMATION TECH DEV PROJECT FUND ,General Fund,15351500
F50,DEPARTMENT OF INFORMATION TECHNOLOGY ,F50A01,DBM-OFFICE OF THE SECRETARY ,A0101,MAJOR INFORMATION TECH DEV PROJECT FUND ,Special Fund,837910
F50,DEPARTMENT OF INFORMATION TECHNOLOGY ,F50B04,OFFICE OF INFORMATION TECHNOLOGY ,B0401,STATE CHIEF OF INFORMATION TECHNOLOGY   ,General Fund,2531731
F50,DEPARTMENT OF INFORMATION TECHNOLOGY ,F50B04,OFFICE OF INFORMATION TECHNOLOGY ,B0401,STATE CHIEF OF INFORMATION TECHNOLOGY   ,Federal Fund,300000
F50,DEPARTMENT OF INFORMATION TECHNOLOGY ,F50B04,OFFICE OF INFORMATION TECHNOLOGY ,B0401,STATE CHIEF OF INFORMATION TECHNOLOGY   ,Reimbursable Fund,8762631
