agency_code,agency,office_code,office,dept_code,dept,fund,approp
P00,"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ",P00D01,DIVISION OF LABOR AND INDUSTRY ,D0106,APPRENTICESHIP AND TRAINING             ,Special Fund,263468
P00,"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ",P00D01,DIVISION OF LABOR AND INDUSTRY ,D0107,PREVAILING WAGE                         ,General Fund,994058
P00,"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ",P00D01,DIVISION OF LABOR AND INDUSTRY ,D0108,OCCUPATIONAL SAFETY & HEALTH ADM        ,Special Fund,4759815
P00,"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ",P00D01,DIVISION OF LABOR AND INDUSTRY ,D0108,OCCUPATIONAL SAFETY & HEALTH ADM        ,Federal Fund,4759513
P00,"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ",P00E01,DIVISION OF RACING ,E0102,RACING COMMISSION                       ,General Fund,448502
P00,"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ",P00E01,DIVISION OF RACING ,E0102,RACING COMMISSION                       ,Special Fund,52326848
P00,"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ",P00E01,DIVISION OF RACING ,E0103,RACETRACK OPERATION                     ,General Fund,1739137
P00,"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ",P00E01,DIVISION OF RACING ,E0103,RACETRACK OPERATION                     ,Special Fund,500000
P00,"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ",P00E01,DIVISION OF RACING ,E0104,SHARE OF RACING REVENUE TO LOCAL SUBDIV ,Special Fund,1251800
P00,"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ",P00E01,DIVISION OF RACING ,E0105,MARYLAND FACILITY REDEVELOPMENT PROGRAM ,Special Fund,7851098
P00,"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ",P00E01,DIVISION OF RACING ,E0106,SHARE OF VLT REV FOR LOCAL IMPACT GRANTS,Special Fund,40739641
P00,"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ",P00F01,DIVISION OF OCCUPATIONAL AND PROFESSIONAL LICENSIN,F0101,OCCUPATIONAL AND PROFESSIONAL LICENSING ,General Fund,3288982
P00,"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ",P00F01,DIVISION OF OCCUPATIONAL AND PROFESSIONAL LICENSIN,F0101,OCCUPATIONAL AND PROFESSIONAL LICENSING ,Special Fund,5690219
P00,"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ",P00G01,DIVISION OF WORKFORCE DEVELOPMENT ,G0101,OFFICE OF THE ASSISTANT SECRETARY       ,General Fund,2190000
P00,"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ",P00G01,DIVISION OF WORKFORCE DEVELOPMENT ,G0101,OFFICE OF THE ASSISTANT SECRETARY       ,Special Fund,199652
P00,"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ",P00G01,DIVISION OF WORKFORCE DEVELOPMENT ,G0101,OFFICE OF THE ASSISTANT SECRETARY       ,Federal Fund,41325757
P00,"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ",P00G01,DIVISION OF WORKFORCE DEVELOPMENT ,G0103,OFFICE OF EMPLOYMENT AND TRAINING       ,Special Fund,2210943
P00,"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ",P00G01,DIVISION OF WORKFORCE DEVELOPMENT ,G0103,OFFICE OF EMPLOYMENT AND TRAINING       ,Federal Fund,20063924
P00,"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ",P00G01,DIVISION OF WORKFORCE DEVELOPMENT ,G0112,ADULT EDUCATION AND LITERACY PROGRAM    ,General Fund,1244914
P00,"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ",P00G01,DIVISION OF WORKFORCE DEVELOPMENT ,G0112,ADULT EDUCATION AND LITERACY PROGRAM    ,Special Fund,146698
P00,"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ",P00G01,DIVISION OF WORKFORCE DEVELOPMENT ,G0112,ADULT EDUCATION AND LITERACY PROGRAM    ,Federal Fund,1611854
P00,"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ",P00G01,DIVISION OF WORKFORCE DEVELOPMENT ,G0113,ADULT CORRECTIONS PROGRAM               ,General Fund,14984040
P00,"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ",P00G01,DIVISION OF WORKFORCE DEVELOPMENT ,G0114,AID TO ADULT EDUCATION                  ,General Fund,8433622
P00,"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ",P00G01,DIVISION OF WORKFORCE DEVELOPMENT ,G0114,AID TO ADULT EDUCATION                  ,Federal Fund,7749423
P00,"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ",P00H01,DIVISION OF UNEMPLOYMENT INSURANCE ,H0101,OFFICE OF UNEMPLOYMENT INSURANCE        ,Special Fund,4286725
P00,"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ",P00H01,DIVISION OF UNEMPLOYMENT INSURANCE ,H0101,OFFICE OF UNEMPLOYMENT INSURANCE        ,Federal Fund,67435439
P00,"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ",P00H01,DIVISION OF UNEMPLOYMENT INSURANCE ,H0102,MAJOR INFORMATION TECHNOLOGY DEVELOPMENT,Federal Fund,12417500
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00A01,DPSCS-OFFICE OF THE SECRETARY ,A0101,GENERAL ADMINISTRATION                  ,General Fund,36851409
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00A01,DPSCS-OFFICE OF THE SECRETARY ,A0101,GENERAL ADMINISTRATION                  ,Special Fund,490000
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00A01,DPSCS-OFFICE OF THE SECRETARY ,A0102,INFORMATION,General Fund,28075292
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00A01,DPSCS-OFFICE OF THE SECRETARY ,A0102,INFORMATION,Special Fund,4775268
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00A01,DPSCS-OFFICE OF THE SECRETARY ,A0102,INFORMATION,Federal Fund,650000
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00A01,DPSCS-OFFICE OF THE SECRETARY ,A0103,INTERNAL INVESTIGATIVE                  ,General Fund,5146381
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00A01,DPSCS-OFFICE OF THE SECRETARY ,A0104,911 EMERGENCY NUMBER SYSTEMS          ,Special Fund,59392271
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00A01,DPSCS-OFFICE OF THE SECRETARY ,A0106,DIVISION OF CAPITAL CONSTRUCTION        ,General Fund,3217596
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00A01,DPSCS-OFFICE OF THE SECRETARY ,A0107,INFORMATION TECHNOLOGY DEV PROJECTS     ,Special Fund,850000
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00A02,DEPUTY SECRETARY FOR OPERATIONS ,A0201,ADMINISTRATIVE SERVICES                 ,General Fund,10433181
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00A02,DEPUTY SECRETARY FOR OPERATIONS ,A0202,COMMUNITY SUPERVISION SERVICES          ,General Fund,25028164
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00A02,DEPUTY SECRETARY FOR OPERATIONS ,A0202,COMMUNITY SUPERVISION SERVICES          ,Special Fund,165000
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00A02,DEPUTY SECRETARY FOR OPERATIONS ,A0203,PROGRAMS AND SERVICES                   ,General Fund,5498650
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00A02,DEPUTY SECRETARY FOR OPERATIONS ,A0203,PROGRAMS AND SERVICES                   ,Special Fund,725942
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00A02,DEPUTY SECRETARY FOR OPERATIONS ,A0204,SECURITY OPERATIONS                     ,General Fund,33046988
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00A03,MARYLAND CORRECTIONAL ENTERPRISES ,A0301,MD CORRECTIONAL ENTERPRISES             ,Special Fund,55568920
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00C01,MARYLAND PAROLE COMMISSION ,C0101,MPC - GENERAL ADMINISTRATION & HEARINGS ,General Fund,5982123
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00E00,INMATE GRIEVANCE OFFICE ,E0001,IGO GENERAL ADMINISTRATION              ,Special Fund,996981
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00G00,POLICE AND CORRECTIONAL TRAINING COMMISSIONS ,G0001,PCTC GENERAL ADMINISTRATION             ,General Fund,7903384
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00G00,POLICE AND CORRECTIONAL TRAINING COMMISSIONS ,G0001,PCTC GENERAL ADMINISTRATION             ,Special Fund,384000
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00G00,POLICE AND CORRECTIONAL TRAINING COMMISSIONS ,G0001,PCTC GENERAL ADMINISTRATION             ,Federal Fund,323697
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00K00,CRIMINAL INJURIES COMPENSATION BOARD ,K0001,CICB ADMINISTRATION AND AWARDS          ,Special Fund,3500822
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00K00,CRIMINAL INJURIES COMPENSATION BOARD ,K0001,CICB ADMINISTRATION AND AWARDS          ,Federal Fund,1500000
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00N00,MARYLAND COMMISSION ON CORRECTIONAL STANDARDS ,N0001,MCCS GENERAL ADMINISTRATION             ,General Fund,575934
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00R01,GENERAL ADMINISTRATION - NORTH ,R0101,GENERAL ADMINISTRATION- NORTH           ,General Fund,3696125
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00R02,CORRECTIONS - NORTH ,R0201,CORRECTIONAL INSTITUTION-HAGERSTOWN-MCIH,General Fund,69728345
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00R02,CORRECTIONS - NORTH ,R0201,CORRECTIONAL INSTITUTION-HAGERSTOWN-MCIH,Special Fund,409818
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00R02,CORRECTIONS - NORTH ,R0202,MD CORRECTIONAL TRAINING CENTER- MCTC   ,General Fund,70791801
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00R02,CORRECTIONS - NORTH ,R0202,MD CORRECTIONAL TRAINING CENTER- MCTC   ,Special Fund,957552
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00R02,CORRECTIONS - NORTH ,R0203,ROXBURY CORRECTIONAL INSTITUTION- RCI   ,General Fund,49849316
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00R02,CORRECTIONS - NORTH ,R0203,ROXBURY CORRECTIONAL INSTITUTION- RCI   ,Special Fund,373035
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00R02,CORRECTIONS - NORTH ,R0204,WESTERN CORRECTIONAL INSTITUTION- WCI   ,General Fund,54355333
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00R02,CORRECTIONS - NORTH ,R0204,WESTERN CORRECTIONAL INSTITUTION- WCI   ,Special Fund,448581
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00R02,CORRECTIONS - NORTH ,R0205,NORTH BRANCH CORRECTIONAL INSTIT- NBCI  ,General Fund,57341877
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00R02,CORRECTIONS - NORTH ,R0205,NORTH BRANCH CORRECTIONAL INSTIT- NBCI  ,Special Fund,272233
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00R02,CORRECTIONS - NORTH ,R0206,PATUXENT INSTITUTION- PATX              ,General Fund,50499830
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00R02,CORRECTIONS - NORTH ,R0206,PATUXENT INSTITUTION- PATX              ,Special Fund,211065
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00R02,CORRECTIONS - NORTH ,R0206,PATUXENT INSTITUTION- PATX              ,Federal Fund,299514
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00R03,COMMUNITY SUPERVISION - NORTH ,R0301,COMMUNITY SUPERVISION- NORTH            ,General Fund,17222478
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00R03,COMMUNITY SUPERVISION - NORTH ,R0301,COMMUNITY SUPERVISION- NORTH            ,Special Fund,2698694
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00S01,GENERAL ADMINISTRATION - SOUTH ,S0101,GENERAL ADMINISTRATION- SOUTH           ,General Fund,6420931
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00S02,CORRECTIONS - SOUTH ,S0201,JESSUP CORRECTIONAL INSTITUTION- JCI    ,General Fund,67087067
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00S02,CORRECTIONS - SOUTH ,S0201,JESSUP CORRECTIONAL INSTITUTION- JCI    ,Special Fund,540706
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00S02,CORRECTIONS - SOUTH ,S0202,MD CORRECTIONAL INSTITUTION- JESSUP-MCIJ,General Fund,39603765
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00S02,CORRECTIONS - SOUTH ,S0202,MD CORRECTIONAL INSTITUTION- JESSUP-MCIJ,Special Fund,345136
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00S02,CORRECTIONS - SOUTH ,S0203,MD CORRECT INSTITUTION FOR WOMEN- MCIW  ,General Fund,37761428
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00S02,CORRECTIONS - SOUTH ,S0203,MD CORRECT INSTITUTION FOR WOMEN- MCIW  ,Special Fund,363381
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00S02,CORRECTIONS - SOUTH ,S0204,BROCKBRIDGE CORRECTIONAL FACILITY- BBCF ,General Fund,22613357
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00S02,CORRECTIONS - SOUTH ,S0204,BROCKBRIDGE CORRECTIONAL FACILITY- BBCF ,Special Fund,43691
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00S02,CORRECTIONS - SOUTH ,S0206,SOUTHERN MD PRERELEASE UNIT- SMPRU      ,General Fund,5702506
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00S02,CORRECTIONS - SOUTH ,S0206,SOUTHERN MD PRERELEASE UNIT- SMPRU      ,Special Fund,199702
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00S02,CORRECTIONS - SOUTH ,S0207,EASTERN PRERELEASE UNIT- EPRU           ,General Fund,5106521
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00S02,CORRECTIONS - SOUTH ,S0207,EASTERN PRERELEASE UNIT- EPRU           ,Special Fund,156579
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00S02,CORRECTIONS - SOUTH ,S0208,EASTERN CORRECTIONAL INSTITUTION- ECI   ,General Fund,100582045
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00S02,CORRECTIONS - SOUTH ,S0208,EASTERN CORRECTIONAL INSTITUTION- ECI   ,Special Fund,902904
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00S02,CORRECTIONS - SOUTH ,S0208,EASTERN CORRECTIONAL INSTITUTION- ECI   ,Federal Fund,1250000
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00S02,CORRECTIONS - SOUTH ,S0209,DORSEY RUN CORRECTIONAL FACILITY        ,General Fund,19539655
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00S02,CORRECTIONS - SOUTH ,S0209,DORSEY RUN CORRECTIONAL FACILITY        ,Special Fund,128967
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00S03,COMMUNITY SUPERVISION - SOUTH ,S0301,COMMUMITY SUPERVISION- SOUTH            ,General Fund,24352216
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00S03,COMMUNITY SUPERVISION - SOUTH ,S0301,COMMUMITY SUPERVISION- SOUTH            ,Special Fund,2209970
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00T01,GENERAL ADMINISTRATION - CENTRAL ,T0101,GENERAL ADMINISTRATION- CENTRAL         ,General Fund,4263317
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00T02,CORRECTIONS - CENTRAL ,T0201,METROPOLITAN TRANSITION CENTER- MTC     ,General Fund,40950933
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00T02,CORRECTIONS - CENTRAL ,T0201,METROPOLITAN TRANSITION CENTER- MTC     ,Special Fund,451813
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00T02,CORRECTIONS - CENTRAL ,T0202,RECEPTION,General Fund,39008661
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00T02,CORRECTIONS - CENTRAL ,T0202,RECEPTION,Special Fund,100000
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00T02,CORRECTIONS - CENTRAL ,T0203,BALTIMORE PRERELEASE UNIT               ,General Fund,4965028
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00T02,CORRECTIONS - CENTRAL ,T0203,BALTIMORE PRERELEASE UNIT               ,Special Fund,298445
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00T02,CORRECTIONS - CENTRAL ,T0204,BALTIMORE CITY CORRECTIONAL CENTER- BCCC,General Fund,14015605
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00T02,CORRECTIONS - CENTRAL ,T0204,BALTIMORE CITY CORRECTIONAL CENTER- BCCC,Special Fund,70000
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00T02,CORRECTIONS - CENTRAL ,T0205,CENTRAL MD CORRECTIONAL FACILITY- CMCF  ,General Fund,14207729
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00T02,CORRECTIONS - CENTRAL ,T0205,CENTRAL MD CORRECTIONAL FACILITY- CMCF  ,Special Fund,195351
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00T03,COMMUNITY SUPERVISION - CENTRAL ,T0301,COMMUNITY SUPERVISION- CENTRAL          ,General Fund,36487027
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00T03,COMMUNITY SUPERVISION - CENTRAL ,T0301,COMMUNITY SUPERVISION- CENTRAL          ,Special Fund,1476182
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00T03,COMMUNITY SUPERVISION - CENTRAL ,T0302,PRETRIAL RELEASE SERVICES - PTRS        ,General Fund,5959516
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00T04,DETENTION - CENTRAL ,T0401,CHESAPEAKE DETENTION FACILITY- CDF      ,Special Fund,70000
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00T04,DETENTION - CENTRAL ,T0401,CHESAPEAKE DETENTION FACILITY- CDF      ,Federal Fund,22887729
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00T04,DETENTION - CENTRAL ,T0403,BALTIMORE CITY DETENTION CENTER- BCDC   ,General Fund,84158378
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00T04,DETENTION - CENTRAL ,T0403,BALTIMORE CITY DETENTION CENTER- BCDC   ,Special Fund,798537
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00T04,DETENTION - CENTRAL ,T0403,BALTIMORE CITY DETENTION CENTER- BCDC   ,Federal Fund,382015
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00T04,DETENTION - CENTRAL ,T0404,BALTIMORE CENTR BOOKING INTAKE CTR-BCBIC,General Fund,62605600
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00T04,DETENTION - CENTRAL ,T0404,BALTIMORE CENTR BOOKING INTAKE CTR-BCBIC,Special Fund,191655
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0101,OFFICE OF THE STATE SUPERINTENDENT      ,General Fund,6285966
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0101,OFFICE OF THE STATE SUPERINTENDENT      ,Special Fund,745881
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0101,OFFICE OF THE STATE SUPERINTENDENT      ,Federal Fund,11256922
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0102,DIVISION OF BUSINESS SERVICES           ,General Fund,1974188
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0102,DIVISION OF BUSINESS SERVICES           ,Special Fund,42935
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0102,DIVISION OF BUSINESS SERVICES           ,Federal Fund,5178120
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0103,DIVISION OF ACADEMIC POLICY & INNOVATION,General Fund,764029
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0103,DIVISION OF ACADEMIC POLICY & INNOVATION,Federal Fund,68280
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0104,ASSESSMENT AND ACCOUNTABILITY PROGRAM   ,General Fund,28969459
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0104,ASSESSMENT AND ACCOUNTABILITY PROGRAM   ,Special Fund,299826
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0104,ASSESSMENT AND ACCOUNTABILITY PROGRAM   ,Federal Fund,8075490
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0105,OFFICE OF INFORMATION TECHNOLOGY        ,General Fund,3681355
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0105,OFFICE OF INFORMATION TECHNOLOGY        ,Special Fund,45297
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0105,OFFICE OF INFORMATION TECHNOLOGY        ,Federal Fund,2319192
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0106,MAJOR INFORMATION TECHNOLOGY PROJECTS   ,Federal Fund,1625000
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0107,OFFICE OF SCHOOL & COMMUNITY NUTRITION  ,General Fund,265100
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0107,OFFICE OF SCHOOL & COMMUNITY NUTRITION  ,Federal Fund,6154509
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0110,DIVISION OF EARLY CHILDHOOD DEVELOPMENT ,General Fund,13272931
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0110,DIVISION OF EARLY CHILDHOOD DEVELOPMENT ,Federal Fund,40533417
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0111,DIV. OF CURRICULUM,General Fund,1738900
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0111,DIV. OF CURRICULUM,Special Fund,1894075
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0111,DIV. OF CURRICULUM,Federal Fund,2304335
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0112,DIV. OF STUDENT,General Fund,1850152
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0112,DIV. OF STUDENT,Special Fund,25877
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0112,DIV. OF STUDENT,Federal Fund,4418294
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0113,DIV OF SPECIAL EDUC/EARLY INTERVENTION  ,General Fund,614572
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0113,DIV OF SPECIAL EDUC/EARLY INTERVENTION  ,Special Fund,779444
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0113,DIV OF SPECIAL EDUC/EARLY INTERVENTION  ,Federal Fund,14803020
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0114,DIVISION OF CAREER AND COLLEGE READINESS,General Fund,1148352
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0114,DIVISION OF CAREER AND COLLEGE READINESS,Federal Fund,1994046
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0115,JUVENILE SERVICES EDUCATION PROGRAM     ,General Fund,12853482
